peptideName	GO
AC199064.3_FGP005	GO:0016020
AC199064.3_FGP005	GO:0015171
AC199064.3_FGP005	GO:0003333
AC199068.2_FGP017	GO:0043531
AC199086.2_FGP006	GO:0005975
AC199086.2_FGP006	GO:0004553
AC199175.2_FGP006	GO:0006412
AC199175.2_FGP006	GO:0005840
AC199175.2_FGP006	GO:0005622
AC199175.2_FGP006	GO:0003735
AC199198.3_FGP005	GO:0005543
AC199314.3_FGP002	GO:0003677
AC199315.4_FGP001	GO:0006886
AC199315.4_FGP001	GO:0005784
AC199343.3_FGP013	GO:0045454
AC199343.3_FGP013	GO:0015035
AC199343.3_FGP013	GO:0009055
AC199439.4_FGP005	GO:0006468
AC199439.4_FGP005	GO:0005524
AC199439.4_FGP005	GO:0004672
AC199487.4_FGP002	GO:0009611
AC199487.4_FGP002	GO:0004867
AC199487.4_FGP003	GO:0009611
AC199487.4_FGP003	GO:0004867
AC199487.4_FGP004	GO:0009611
AC199487.4_FGP004	GO:0004867
AC199488.4_FGP003	GO:0009611
AC199488.4_FGP003	GO:0004867
AC199488.4_FGP004	GO:0009611
AC199488.4_FGP004	GO:0004867
AC199526.5_FGP002	GO:0006556
AC199526.5_FGP002	GO:0004478
AC199526.5_FGP002	GO:0005524
AC199526.5_FGP003	GO:0003723
AC199541.4_FGP001	GO:0016758
AC199541.4_FGP001	GO:0008152
AC199541.4_FGP002	GO:0016758
AC199541.4_FGP002	GO:0008152
AC199541.4_FGP004	GO:0016758
AC199541.4_FGP004	GO:0008152
AC199541.4_FGP007	GO:0016758
AC199541.4_FGP007	GO:0008152
AC199554.2_FGP003	GO:0055085
AC199554.2_FGP003	GO:0016020
AC199554.2_FGP003	GO:0006810
AC199554.2_FGP003	GO:0005215
AC199571.3_FGP004	GO:0045454
AC199572.3_FGP001	GO:0006468
AC199572.3_FGP001	GO:0004672
AC199765.4_FGP008	GO:0005975
AC199765.4_FGP008	GO:0004553
AC199782.5_FGP001	GO:0016887
AC199782.5_FGP001	GO:0005524
AC199782.5_FGP002	GO:0008299
AC199782.5_FGP002	GO:0004421
AC199810.3_FGP003	GO:0006468
AC199810.3_FGP003	GO:0005524
AC199810.3_FGP003	GO:0004672
AC199826.4_FGP003	GO:0006355
AC199884.4_FGP007	GO:0009982
AC199884.4_FGP007	GO:0009451
AC199884.4_FGP007	GO:0003723
AC199884.4_FGP007	GO:0001522
AC199884.4_FGP007	GO:0008168
AC199908.4_FGP003	GO:0047262
AC199911.5_FGP001	GO:0042626
AC199917.4_FGP003	GO:0006468
AC199917.4_FGP003	GO:0004672
AC200057.4_FGP007	GO:0043565
AC200057.4_FGP007	GO:0006355
AC200057.4_FGP007	GO:0003700
AC200099.4_FGP006	GO:0055114
AC200099.4_FGP006	GO:0020037
AC200099.4_FGP006	GO:0016705
AC200099.4_FGP006	GO:0005506
AC200108.4_FGP003	GO:0016021
AC200112.4_FGP007	GO:0008270
AC200211.3_FGP008	GO:0006468
AC200211.3_FGP008	GO:0005524
AC200211.3_FGP008	GO:0004672
AC200215.3_FGP002	GO:0016758
AC200215.3_FGP002	GO:0008152
AC200298.4_FGP001	GO:0046872
AC200298.4_FGP001	GO:0030001
AC200493.4_FGP001	GO:0004553
AC200753.3_FGP003	GO:0005515
AC201774.3_FGP003	GO:0007275
AC201774.3_FGP003	GO:0006355
AC201774.3_FGP003	GO:0003700
AC201894.4_FGP007	GO:0046488
AC201894.4_FGP007	GO:0016307
AC201894.4_FGP007	GO:0005524
AC201911.3_FGP010	GO:0009982
AC201911.3_FGP010	GO:0009451
AC201911.3_FGP010	GO:0003723
AC201911.3_FGP010	GO:0001522
AC202069.3_FGP002	GO:0055114
AC202069.3_FGP002	GO:0020037
AC202069.3_FGP002	GO:0016705
AC202069.3_FGP002	GO:0005506
AC202073.4_FGP001	GO:0006950
AC202073.4_FGP001	GO:0005516
AC202110.3_FGP004	GO:0016887
AC202110.3_FGP004	GO:0005524
AC202120.3_FGP003	GO:0006433
AC202120.3_FGP003	GO:0005737
AC202120.3_FGP003	GO:0005524
AC202120.3_FGP003	GO:0004827
AC202120.3_FGP003	GO:0000166
AC202139.3_FGP008	GO:0005524
AC202139.3_FGP008	GO:0003676
AC202386.3_FGP002	GO:0030117
AC202386.3_FGP002	GO:0016192
AC202386.3_FGP002	GO:0006886
AC202386.3_FGP002	GO:0005198
AC202386.3_FGP002	GO:0030126
AC202386.3_FGP002	GO:0005515
AC202391.4_FGP002	GO:0008270
AC202391.4_FGP002	GO:0003676
AC202435.3_FGP003	GO:0016787
AC202439.3_FGP006	GO:0055085
AC202439.3_FGP006	GO:0016020
AC202439.3_FGP006	GO:0006810
AC202439.3_FGP006	GO:0005215
AC202561.3_FGP009	GO:0055114
AC202561.3_FGP009	GO:0020037
AC202561.3_FGP009	GO:0016705
AC202561.3_FGP009	GO:0005506
AC202707.3_FGP002	GO:0006511
AC202707.3_FGP002	GO:0005622
AC202707.3_FGP002	GO:0004843
AC202864.3_FGP002	GO:0043565
AC202864.3_FGP002	GO:0008270
AC202864.3_FGP002	GO:0006355
AC202864.3_FGP002	GO:0003700
AC202867.3_FGP008	GO:0046872
AC202867.3_FGP008	GO:0030001
AC202895.3_FGP002	GO:0005524
AC202895.3_FGP002	GO:0004003
AC202895.3_FGP002	GO:0003677
AC203019.3_FGP001	GO:0030246
AC203019.3_FGP001	GO:0016020
AC203019.3_FGP001	GO:0008378
AC203019.3_FGP001	GO:0006486
AC203031.3_FGP002	GO:0016592
AC203031.3_FGP002	GO:0006357
AC203031.3_FGP002	GO:0001104
AC203041.3_FGP005	GO:0055114
AC203041.3_FGP005	GO:0020037
AC203041.3_FGP005	GO:0006979
AC203041.3_FGP005	GO:0004601
AC203051.3_FGP003	GO:0016747
AC203051.3_FGP003	GO:0016020
AC203051.3_FGP003	GO:0006633
AC203159.3_FGP010	GO:0009055
AC203173.3_FGP001	GO:0005515
AC203173.3_FGP002	GO:0005515
AC203173.3_FGP002	GO:0006468
AC203173.3_FGP002	GO:0005524
AC203173.3_FGP002	GO:0004672
AC203173.3_FGP003	GO:0055114
AC203173.3_FGP003	GO:0006102
AC203173.3_FGP003	GO:0004450
AC203173.3_FGP004	GO:0005525
AC203257.2_FGP003	GO:0008270
AC203280.3_FGP001	GO:0003676
AC203294.3_FGP001	GO:0006468
AC203294.3_FGP001	GO:0004672
AC203334.2_FGP001	GO:0016021
AC203334.2_FGP001	GO:0016020
AC203334.2_FGP001	GO:0022857
AC203352.3_FGP001	GO:0042398
AC203352.3_FGP001	GO:0004357
AC203362.4_FGP012	GO:0042545
AC203362.4_FGP012	GO:0030599
AC203362.4_FGP012	GO:0005618
AC203408.4_FGP003	GO:0005975
AC203408.4_FGP003	GO:0004553
AC203424.3_FGP001	GO:0072546
AC203535.4_FGP002	GO:0006355
AC203535.4_FGP002	GO:0003677
AC203535.4_FGP007	GO:0006468
AC203535.4_FGP007	GO:0004672
AC203535.4_FGP009	GO:0016987
AC203535.4_FGP009	GO:0006355
AC203535.4_FGP009	GO:0006352
AC203535.4_FGP009	GO:0003700
AC203535.4_FGP009	GO:0003677
AC203581.4_FGP001	GO:0045735
AC203752.5_FGP002	GO:0006418
AC203752.5_FGP002	GO:0005524
AC203752.5_FGP002	GO:0004812
AC203752.5_FGP002	GO:0000166
AC203753.4_FGP006	GO:0005975
AC203753.4_FGP006	GO:0004553
AC203761.3_FGP002	GO:0006265
AC203761.3_FGP002	GO:0003916
AC203761.3_FGP002	GO:0003677
AC203761.3_FGP002	GO:0003917
AC203768.3_FGP005	GO:0006508
AC203768.3_FGP005	GO:0004222
AC203862.4_FGP001	GO:0008233
AC203862.4_FGP001	GO:0006508
AC203900.3_FGP006	GO:0005515
AC203909.3_FGP003	GO:0055114
AC203909.3_FGP003	GO:0050660
AC203909.3_FGP003	GO:0016491
AC203909.3_FGP007	GO:0055114
AC203909.3_FGP007	GO:0050660
AC203909.3_FGP007	GO:0016491
AC203956.3_FGP004	GO:0015031
AC203956.3_FGP004	GO:0006457
AC203957.3_FGP004	GO:0043565
AC203957.3_FGP004	GO:0006355
AC203957.3_FGP004	GO:0003700
AC203966.5_FGP005	GO:0055114
AC203966.5_FGP005	GO:0016491
AC203966.5_FGP006	GO:0005975
AC203966.5_FGP006	GO:0004553
AC203972.3_FGP001	GO:0043531
AC203972.3_FGP002	GO:0006468
AC203972.3_FGP002	GO:0004672
AC203985.4_FGP001	GO:0055085
AC203985.4_FGP001	GO:0016021
AC203985.4_FGP005	GO:0051082
AC203985.4_FGP005	GO:0016272
AC203985.4_FGP005	GO:0006457
AC203989.4_FGP001	GO:0055114
AC203989.4_FGP001	GO:0016702
AC204070.3_FGP004	GO:0016459
AC204070.3_FGP004	GO:0005524
AC204070.3_FGP004	GO:0003774
AC204277.3_FGP006	GO:0008168
AC204292.4_FGP003	GO:0005515
AC204292.4_FGP006	GO:0006508
AC204292.4_FGP006	GO:0004252
AC204306.3_FGP007	GO:0008270
AC204306.3_FGP007	GO:0005515
AC204382.3_FGP010	GO:0006355
AC204382.3_FGP010	GO:0005634
AC204382.3_FGP010	GO:0003700
AC204407.3_FGP004	GO:0043531
AC204502.4_FGP006	GO:0003677
AC204512.3_FGP002	GO:0006355
AC204512.3_FGP002	GO:0003700
AC204530.4_FGP003	GO:0005544
AC204530.4_FGP003	GO:0005509
AC204530.4_FGP006	GO:0046488
AC204530.4_FGP006	GO:0016307
AC204563.3_FGP011	GO:0070652
AC204563.3_FGP011	GO:0051225
AC204625.4_FGP001	GO:0016747
AC204625.4_FGP001	GO:0008610
AC204625.4_FGP001	GO:0016020
AC204625.4_FGP001	GO:0006633
AC204641.5_FGP001	GO:0005515
AC204641.5_FGP003	GO:0008234
AC204641.5_FGP003	GO:0006508
AC204659.3_FGP005	GO:0008380
AC204659.3_FGP005	GO:0005681
AC204711.3_FGP002	GO:0005975
AC204711.3_FGP002	GO:0004553
AC204763.2_FGP001	GO:0005515
AC204821.3_FGP004	GO:0016758
AC204821.3_FGP004	GO:0008152
AC204868.3_FGP004	GO:0005515
AC204940.3_FGP008	GO:0005543
AC205006.3_FGP001	GO:0055114
AC205006.3_FGP001	GO:0016491
AC205008.4_FGP002	GO:0046872
AC205008.4_FGP002	GO:0000166
AC205012.3_FGP002	GO:0005515
AC205012.3_FGP002	GO:0016773
AC205039.4_FGP002	GO:0016021
AC205113.3_FGP001	GO:0006355
AC205113.3_FGP001	GO:0005667
AC205113.3_FGP001	GO:0003700
AC205122.4_FGP003	GO:0005515
AC205154.3_FGP005	GO:0055114
AC205154.3_FGP005	GO:0020037
AC205154.3_FGP005	GO:0006979
AC205154.3_FGP005	GO:0004601
AC205251.3_FGP002	GO:0008270
AC205413.4_FGP001	GO:0055114
AC205413.4_FGP001	GO:0020037
AC205413.4_FGP001	GO:0006979
AC205413.4_FGP001	GO:0004601
AC205413.4_FGP002	GO:0055114
AC205413.4_FGP002	GO:0020037
AC205413.4_FGP002	GO:0006979
AC205413.4_FGP002	GO:0004601
AC205413.4_FGP003	GO:0055114
AC205413.4_FGP003	GO:0020037
AC205413.4_FGP003	GO:0006979
AC205413.4_FGP003	GO:0004601
AC205471.4_FGP003	GO:0043565
AC205471.4_FGP003	GO:0006355
AC205471.4_FGP003	GO:0005634
AC205471.4_FGP003	GO:0003700
AC205471.4_FGP008	GO:0005515
AC205475.2_FGP003	GO:0016758
AC205475.2_FGP003	GO:0008152
AC205502.4_FGP004	GO:0016829
AC205502.4_FGP004	GO:0010333
AC205502.4_FGP004	GO:0008152
AC205502.4_FGP004	GO:0000287
AC205562.3_FGP002	GO:0043565
AC205562.3_FGP002	GO:0006355
AC205562.3_FGP002	GO:0003700
AC205608.4_FGP004	GO:0016020
AC205608.4_FGP004	GO:0006810
AC205608.4_FGP004	GO:0005215
AC205677.3_FGP001	GO:0030117
AC205677.3_FGP001	GO:0016192
AC205677.3_FGP001	GO:0006886
AC205677.3_FGP001	GO:0030123
AC205703.4_FGP001	GO:0005515
AC205703.4_FGP002	GO:0034314
AC205703.4_FGP002	GO:0007015
AC205703.4_FGP002	GO:0005885
AC205703.4_FGP002	GO:0005524
AC205886.3_FGP001	GO:0006412
AC205886.3_FGP001	GO:0005840
AC205886.3_FGP001	GO:0005622
AC205886.3_FGP001	GO:0003735
AC205909.3_FGP001	GO:0043531
AC205976.3_FGP004	GO:0008270
AC205976.3_FGP004	GO:0005515
AC206030.4_FGP001	GO:0055085
AC206030.4_FGP001	GO:0016020
AC206030.4_FGP001	GO:0015297
AC206030.4_FGP001	GO:0015238
AC206030.4_FGP001	GO:0006855
AC206165.3_FGP007	GO:0043565
AC206165.3_FGP007	GO:0006355
AC206165.3_FGP007	GO:0005634
AC206165.3_FGP007	GO:0003700
AC206175.3_FGP003	GO:0008152
AC206175.3_FGP003	GO:0003824
AC206184.4_FGP002	GO:0016021
AC206223.3_FGP004	GO:0008440
AC206223.3_FGP004	GO:0005515
AC206223.3_FGP006	GO:0006468
AC206223.3_FGP006	GO:0005524
AC206223.3_FGP006	GO:0004672
AC206223.3_FGP008	GO:0005515
AC206246.3_FGP003	GO:0005634
AC206246.3_FGP003	GO:0003677
AC206266.3_FGP001	GO:0016887
AC206266.3_FGP001	GO:0005524
AC206266.3_FGP001	GO:0055085
AC206266.3_FGP001	GO:0042626
AC206266.3_FGP001	GO:0016021
AC206266.3_FGP001	GO:0006810
AC206321.3_FGP002	GO:0006412
AC206321.3_FGP002	GO:0005840
AC206321.3_FGP002	GO:0005622
AC206321.3_FGP002	GO:0003735
AC206332.3_FGP005	GO:0030246
AC206332.3_FGP005	GO:0016020
AC206332.3_FGP005	GO:0008378
AC206332.3_FGP005	GO:0006486
AC206425.3_FGP004	GO:0006468
AC206425.3_FGP004	GO:0005524
AC206425.3_FGP004	GO:0004672
AC206627.3_FGP001	GO:0008017
AC206627.3_FGP001	GO:0007018
AC206627.3_FGP001	GO:0005524
AC206627.3_FGP001	GO:0003777
AC206627.3_FGP001	GO:0005871
AC206634.3_FGP004	GO:0005515
AC206634.3_FGP004	GO:0007264
AC206634.3_FGP004	GO:0005525
AC206642.4_FGP001	GO:0006412
AC206642.4_FGP001	GO:0005840
AC206642.4_FGP001	GO:0005622
AC206642.4_FGP001	GO:0003735
AC206768.3_FGP005	GO:0008270
AC206768.3_FGP005	GO:0005515
AC206780.3_FGP004	GO:0008270
AC206780.3_FGP004	GO:0003676
AC206788.3_FGP015	GO:0016758
AC206788.3_FGP015	GO:0008152
AC206790.3_FGP001	GO:0055114
AC206790.3_FGP001	GO:0016616
AC206790.3_FGP001	GO:0006694
AC206790.3_FGP001	GO:0003854
AC206831.3_FGP015	GO:0005515
AC206845.3_FGP004	GO:0055114
AC206845.3_FGP004	GO:0016491
AC206868.3_FGP004	GO:0007275
AC206868.3_FGP004	GO:0006355
AC206868.3_FGP004	GO:0003700
AC206941.2_FGP002	GO:0016021
AC206941.2_FGP002	GO:0012511
AC206951.3_FGP016	GO:0006355
AC206951.3_FGP016	GO:0003700
AC206951.3_FGP017	GO:0006355
AC206951.3_FGP017	GO:0003700
AC206968.3_FGP003	GO:0005515
AC206989.4_FGP002	GO:0016567
AC206989.4_FGP002	GO:0004842
AC206999.1_FGP007	GO:0009611
AC206999.1_FGP007	GO:0004867
AC207008.3_FGP005	GO:0006890
AC207008.3_FGP005	GO:0005198
AC207043.3_FGP004	GO:0016787
AC207265.3_FGP002	GO:0005543
AC207323.3_FGP015	GO:0005992
AC207323.3_FGP015	GO:0003824
AC207347.3_FGP005	GO:0055085
AC207347.3_FGP005	GO:0016021
AC207347.3_FGP005	GO:0022857
AC207628.4_FGP005	GO:0055085
AC207628.4_FGP005	GO:0005741
AC207628.4_FGP010	GO:0008168
AC207628.4_FGP010	GO:0008152
AC207628.4_FGP011	GO:0005515
AC207656.3_FGP002	GO:0003677
AC207656.3_FGP002	GO:0009725
AC207656.3_FGP002	GO:0006355
AC207656.3_FGP002	GO:0005634
AC207678.4_FGP002	GO:0003677
AC207722.2_FGP009	GO:0016020
AC207722.2_FGP009	GO:0009765
AC207755.3_FGP005	GO:0055085
AC207755.3_FGP005	GO:0016020
AC207755.3_FGP005	GO:0006810
AC207755.3_FGP005	GO:0015171
AC207755.3_FGP005	GO:0003333
AC207803.3_FGP004	GO:0008017
AC207803.3_FGP004	GO:0000910
AC207803.3_FGP004	GO:0000226
AC207814.3_FGP003	GO:0008289
AC207880.3_FGP002	GO:0005524
AC207884.3_FGP002	GO:0030163
AC207884.3_FGP002	GO:0005524
AC207884.3_FGP002	GO:0004252
AC207884.3_FGP002	GO:0004176
AC207890.3_FGP002	GO:0035194
AC207890.3_FGP002	GO:0003712
AC208023.3_FGP001	GO:0016020
AC208023.3_FGP001	GO:0006886
AC208023.3_FGP001	GO:0006605
AC208110.2_FGP001	GO:0043565
AC208110.2_FGP001	GO:0006355
AC208110.2_FGP001	GO:0003700
AC208110.2_FGP005	GO:0016020
AC208110.2_FGP005	GO:0006810
AC208110.2_FGP005	GO:0005215
AC208110.2_FGP011	GO:0016020
AC208110.2_FGP011	GO:0006810
AC208110.2_FGP011	GO:0005215
AC208201.3_FGP002	GO:0003824
AC208201.3_FGP002	GO:0006470
AC208201.3_FGP002	GO:0004722
AC208201.3_FGP003	GO:0050826
AC208221.3_FGP002	GO:0005576
AC208221.3_FGP002	GO:0004867
AC208327.4_FGP003	GO:0005515
AC208327.4_FGP006	GO:0016020
AC208327.4_FGP006	GO:0008375
AC208337.2_FGP003	GO:0006412
AC208337.2_FGP003	GO:0005840
AC208337.2_FGP003	GO:0005622
AC208337.2_FGP003	GO:0003735
AC208338.3_FGP010	GO:0016021
AC208338.3_FGP010	GO:0006888
AC208338.3_FGP010	GO:0005801
AC208338.3_FGP010	GO:0000139
AC208341.4_FGP007	GO:0055114
AC208341.4_FGP007	GO:0020037
AC208341.4_FGP007	GO:0006979
AC208341.4_FGP007	GO:0004601
AC208346.3_FGP004	GO:0006887
AC208346.3_FGP004	GO:0000145
AC208406.3_FGP002	GO:0055114
AC208406.3_FGP002	GO:0016491
AC208406.3_FGP002	GO:0051568
AC208406.3_FGP002	GO:0016575
AC208406.3_FGP002	GO:0005634
AC208411.3_FGP013	GO:0008234
AC208411.3_FGP013	GO:0006508
AC208418.3_FGP009	GO:0006887
AC208418.3_FGP009	GO:0000145
AC208422.3_FGP001	GO:0030915
AC208422.3_FGP001	GO:0006281
AC208422.3_FGP002	GO:0030915
AC208422.3_FGP002	GO:0006281
AC208440.3_FGP004	GO:0005515
AC208445.3_FGP001	GO:0009611
AC208445.3_FGP001	GO:0004867
AC208445.3_FGP006	GO:0009611
AC208445.3_FGP006	GO:0004867
AC208521.3_FGP002	GO:0042393
AC208521.3_FGP002	GO:0006355
AC208559.3_FGP003	GO:0005515
AC208564.3_FGP004	GO:0006355
AC208564.3_FGP004	GO:0005634
AC208564.3_FGP004	GO:0003700
AC208641.3_FGP005	GO:0016020
AC208641.3_FGP005	GO:0015696
AC208641.3_FGP005	GO:0008519
AC208641.3_FGP005	GO:0072488
AC208641.3_FGP008	GO:0016020
AC208641.3_FGP008	GO:0015696
AC208641.3_FGP008	GO:0008519
AC208641.3_FGP008	GO:0072488
AC208663.3_FGP002	GO:0006355
AC208663.3_FGP002	GO:0003677
AC208788.3_FGP005	GO:0043631
AC208788.3_FGP005	GO:0005634
AC208788.3_FGP005	GO:0004652
AC208838.3_FGP002	GO:0052726
AC208838.3_FGP002	GO:0052725
AC208838.3_FGP002	GO:0047325
AC208838.3_FGP002	GO:0032957
AC208838.3_FGP002	GO:0005622
AC208838.3_FGP002	GO:0005524
AC208838.3_FGP002	GO:0000287
AC208860.3_FGP002	GO:0006468
AC208860.3_FGP002	GO:0004672
AC208897.3_FGP004	GO:0055085
AC208897.3_FGP004	GO:0016021
AC208897.3_FGP004	GO:0022857
AC208915.3_FGP010	GO:0016020
AC208915.3_FGP010	GO:0009765
AC208985.3_FGP006	GO:0009055
AC209019.3_FGP003	GO:0005524
AC209019.3_FGP003	GO:0003676
AC209050.3_FGP001	GO:0046872
AC209050.3_FGP001	GO:0000166
AC209050.3_FGP003	GO:0043565
AC209050.3_FGP003	GO:0006355
AC209050.3_FGP003	GO:0003700
AC209169.3_FGP007	GO:0019205
AC209169.3_FGP007	GO:0006139
AC209169.3_FGP007	GO:0005524
AC209206.3_FGP011	GO:0005515
AC209206.3_FGP011	GO:0003676
AC209206.3_FGP014	GO:0055114
AC209206.3_FGP014	GO:0004097
AC209206.3_FGP014	GO:0016491
AC209206.3_FGP014	GO:0008152
AC209208.3_FGP001	GO:0006468
AC209208.3_FGP001	GO:0005524
AC209208.3_FGP001	GO:0004672
AC209208.3_FGP002	GO:0016020
AC209208.3_FGP002	GO:0006810
AC209208.3_FGP002	GO:0005215
AC209208.3_FGP003	GO:0006508
AC209208.3_FGP003	GO:0004252
AC209215.4_FGP004	GO:0055085
AC209215.4_FGP004	GO:0005741
AC209242.3_FGP003	GO:0008233
AC209242.3_FGP003	GO:0006508
AC209242.3_FGP003	GO:0042765
AC209242.3_FGP003	GO:0016255
AC209242.3_FGP003	GO:0003923
AC209249.2_FGP015	GO:0003824
AC209249.2_FGP015	GO:0006470
AC209249.2_FGP015	GO:0004722
AC209257.4_FGP003	GO:0045454
AC209257.4_FGP003	GO:0015035
AC209257.4_FGP003	GO:0009055
AC209257.4_FGP006	GO:0006355
AC209257.4_FGP006	GO:0003700
AC209332.3_FGP011	GO:0003677
AC209374.4_FGP002	GO:0016114
AC209374.4_FGP002	GO:0008685
AC209374.4_FGP007	GO:0016787
AC209381.3_FGP002	GO:0008270
AC209381.3_FGP002	GO:0005515
AC209381.3_FGP007	GO:0008270
AC209381.3_FGP007	GO:0005515
AC209381.3_FGP008	GO:0008270
AC209381.3_FGP008	GO:0005515
AC209434.4_FGP001	GO:0005975
AC209434.4_FGP001	GO:0004553
AC209621.2_FGP002	GO:0005515
AC209626.2_FGP013	GO:0033014
AC209626.2_FGP013	GO:0004852
AC209664.3_FGP002	GO:0016757
AC209664.3_FGP002	GO:0047262
AC209696.3_FGP002	GO:0007275
AC209696.3_FGP002	GO:0006355
AC209696.3_FGP002	GO:0003700
AC209738.3_FGP005	GO:0016758
AC209738.3_FGP005	GO:0008152
AC209739.3_FGP003	GO:0005515
AC209744.3_FGP001	GO:0006950
AC209765.3_FGP001	GO:0009611
AC209765.3_FGP001	GO:0004867
AC209765.3_FGP002	GO:0009611
AC209765.3_FGP002	GO:0004867
AC209768.3_FGP005	GO:0005634
AC209768.3_FGP016	GO:0055114
AC209768.3_FGP016	GO:0050661
AC209768.3_FGP016	GO:0050660
AC209768.3_FGP016	GO:0004499
AC209810.3_FGP002	GO:0008234
AC209810.3_FGP002	GO:0006508
AC209819.3_FGP005	GO:0046983
AC209819.3_FGP005	GO:0008171
AC209819.3_FGP007	GO:0005515
AC209819.3_FGP009	GO:0006355
AC209819.3_FGP009	GO:0003677
AC209819.3_FGP012	GO:0007264
AC209819.3_FGP012	GO:0005525
AC209853.2_FGP001	GO:0055114
AC209853.2_FGP001	GO:0020037
AC209853.2_FGP001	GO:0016705
AC209853.2_FGP001	GO:0005506
AC209858.4_FGP002	GO:0005515
AC209858.4_FGP004	GO:0008080
AC209860.3_FGP002	GO:0006418
AC209860.3_FGP002	GO:0005524
AC209860.3_FGP002	GO:0004812
AC209860.3_FGP002	GO:0000166
AC209860.3_FGP004	GO:0055114
AC209860.3_FGP004	GO:0004616
AC209946.4_FGP001	GO:0008234
AC209946.4_FGP001	GO:0006508
AC209972.4_FGP005	GO:0006468
AC209972.4_FGP005	GO:0004672
AC209987.4_FGP002	GO:0055114
AC209987.4_FGP002	GO:0020037
AC209987.4_FGP002	GO:0016705
AC209987.4_FGP002	GO:0005506
AC209987.4_FGP004	GO:0008408
AC209987.4_FGP004	GO:0006260
AC209987.4_FGP004	GO:0003887
AC209987.4_FGP004	GO:0003677
AC209987.4_FGP004	GO:0000166
AC209987.4_FGP010	GO:0009055
AC210003.2_FGP004	GO:0055114
AC210003.2_FGP004	GO:0020037
AC210003.2_FGP004	GO:0006979
AC210003.2_FGP004	GO:0004601
AC210005.3_FGP001	GO:0006468
AC210005.3_FGP001	GO:0005524
AC210005.3_FGP001	GO:0004672
AC210013.4_FGP002	GO:0009055
AC210013.4_FGP003	GO:0008168
AC210013.4_FGP003	GO:0008152
AC210013.4_FGP003	GO:0006694
AC210013.4_FGP005	GO:0008033
AC210013.4_FGP006	GO:0016491
AC210013.4_FGP006	GO:0008152
AC210013.4_FGP008	GO:0016973
AC210013.4_FGP008	GO:0005643
AC210013.4_FGP011	GO:0003824
AC210013.4_FGP012	GO:0016021
AC210013.4_FGP014	GO:0006468
AC210013.4_FGP014	GO:0004672
AC210013.4_FGP017	GO:0005975
AC210013.4_FGP017	GO:0004650
AC210013.4_FGP019	GO:0006412
AC210013.4_FGP019	GO:0005840
AC210013.4_FGP019	GO:0003735
AC210013.4_FGP019	GO:0003723
AC210023.3_FGP014	GO:0055085
AC210023.3_FGP014	GO:0016020
AC210023.3_FGP014	GO:0006821
AC210023.3_FGP014	GO:0005247
AC210067.3_FGP005	GO:0003676
AC210173.4_FGP002	GO:0005515
AC210173.4_FGP002	GO:0003677
AC210173.4_FGP005	GO:0055114
AC210173.4_FGP005	GO:0020037
AC210173.4_FGP005	GO:0016705
AC210173.4_FGP005	GO:0005506
AC210202.3_FGP007	GO:0006468
AC210202.3_FGP007	GO:0005524
AC210202.3_FGP007	GO:0004672
AC210204.3_FGP002	GO:0005515
AC210312.3_FGP005	GO:0007017
AC210312.3_FGP005	GO:0005874
AC210317.4_FGP005	GO:0003779
AC210317.4_FGP007	GO:0007017
AC210317.4_FGP007	GO:0005874
AC210379.2_FGP006	GO:0055114
AC210379.2_FGP006	GO:0050661
AC210379.2_FGP006	GO:0050660
AC210379.2_FGP006	GO:0004499
AC210410.3_FGP004	GO:0046872
AC210410.3_FGP004	GO:0030001
AC210595.3_FGP004	GO:0051716
AC210595.3_FGP004	GO:0046658
AC210596.3_FGP001	GO:0016579
AC210596.3_FGP001	GO:0004843
AC210596.3_FGP003	GO:0030247
AC210596.3_FGP004	GO:0005509
AC210596.3_FGP004	GO:0006468
AC210596.3_FGP004	GO:0005524
AC210596.3_FGP004	GO:0004672
AC210598.3_FGP003	GO:0046938
AC210598.3_FGP003	GO:0046872
AC210598.3_FGP003	GO:0016756
AC210598.3_FGP003	GO:0010038
AC210607.3_FGP005	GO:0006508
AC210607.3_FGP005	GO:0004190
AC210616.4_FGP003	GO:0055085
AC210616.4_FGP003	GO:0016021
AC210669.3_FGP001	GO:0048046
AC210669.3_FGP001	GO:0016762
AC210669.3_FGP001	GO:0006073
AC210669.3_FGP001	GO:0005618
AC210669.3_FGP001	GO:0005975
AC210669.3_FGP001	GO:0004553
AC210724.2_FGP007	GO:0008234
AC210724.2_FGP007	GO:0006508
AC210727.4_FGP002	GO:0043968
AC210727.4_FGP002	GO:0043967
AC210727.4_FGP002	GO:0035267
AC210727.4_FGP002	GO:0006338
AC210727.4_FGP002	GO:0006281
AC210792.5_FGP001	GO:0055114
AC210792.5_FGP001	GO:0016491
AC210792.5_FGP001	GO:0019752
AC210792.5_FGP001	GO:0016616
AC210792.5_FGP003	GO:0006351
AC210792.5_FGP003	GO:0003899
AC210792.5_FGP003	GO:0003677
AC210816.3_FGP005	GO:0042147
AC210816.3_FGP005	GO:0030904
AC210816.3_FGP005	GO:0015031
AC210816.3_FGP005	GO:0008565
AC210848.3_FGP006	GO:0003824
AC210848.3_FGP006	GO:0006470
AC210848.3_FGP006	GO:0004722
AC211164.5_FGP001	GO:0016020
AC211164.5_FGP004	GO:0055114
AC211164.5_FGP004	GO:0020037
AC211164.5_FGP004	GO:0006979
AC211164.5_FGP004	GO:0004601
