peptideName	Pfam
AC204512.3_FGP002	PF00847
AC204515.4_FGP006	PF04578
AC204515.4_FGP006	PF13968
AC204530.4_FGP002	PF08637
AC204530.4_FGP003	PF00191
AC204530.4_FGP006	PF01504
AC204530.4_FGP006	PF02493
AC204539.4_FGP003	PF00235
AC204563.3_FGP011	PF14932
AC204591.3_FGP002	PF02704
AC204621.4_FGP006	PF03514
AC204625.4_FGP001	PF08541
AC204641.5_FGP001	PF01344
AC204641.5_FGP001	PF13041
AC204641.5_FGP003	PF02902
AC204659.3_FGP005	PF02840
AC204711.3_FGP002	PF00331
AC204711.3_FGP003	PF00581
AC204717.3_FGP005	PF12776
AC204763.2_FGP001	PF13855
AC204868.3_FGP004	PF12937
AC204940.3_FGP008	PF07651
AC205006.3_FGP001	PF00941
AC205006.3_FGP001	PF03450
AC205008.4_FGP002	PF12710
AC205008.4_FGP002	PF00122
AC205012.3_FGP002	PF00240
AC205012.3_FGP002	PF00454
AC205057.3_FGP002	PF05910
AC205057.3_FGP004	PF08646
AC205057.3_FGP004	PF16900
AC205113.3_FGP001	PF02319
AC205122.4_FGP003	PF12907
AC205122.4_FGP003	PF00168
AC205122.4_FGP006	PF04578
AC205122.4_FGP006	PF13968
AC205130.3_FGP001	PF00281
AC205154.3_FGP005	PF00141
AC205250.3_FGP004	PF13912
AC205250.3_FGP006	PF03018
AC205251.3_FGP002	PF12678
AC205274.3_FGP001	PF00188
AC205320.3_FGP004	PF07802
AC205324.3_FGP003	PF14111
AC205362.4_FGP002	PF01490
AC205376.4_FGP003	PF02341
AC205376.4_FGP007	PF01535
AC205376.4_FGP008	PF14303
AC205410.3_FGP001	PF14416
AC205413.4_FGP001	PF00141
AC205413.4_FGP002	PF00141
AC205413.4_FGP003	PF00141
AC205419.3_FGP001	PF05911
AC205471.4_FGP003	PF00447
AC205471.4_FGP004	PF03098
AC205471.4_FGP007	PF04520
AC205471.4_FGP008	PF00560
AC205471.4_FGP008	PF13855
AC205500.3_FGP002	PF01535
AC205502.4_FGP004	PF01397
AC205502.4_FGP004	PF03936
AC205530.4_FGP003	PF14303
AC205562.3_FGP002	PF03106
AC205574.3_FGP006	PF03634
AC205595.3_FGP007	PF01657
AC205608.4_FGP004	PF00854
AC205616.4_FGP002	PF03108
AC205661.3_FGP002	PF16050
AC205677.3_FGP001	PF14796
AC205677.3_FGP001	PF01602
AC205703.4_FGP001	PF00240
AC205703.4_FGP002	PF00022
AC205703.4_FGP006	PF13561
AC205725.3_FGP010	PF03715
AC205728.3_FGP001	PF04181
AC205735.3_FGP006	PF13041
AC205838.3_FGP005	PF03004
AC205886.3_FGP001	PF00900
AC205909.3_FGP001	PF00931
AC205976.3_FGP004	PF13639
AC206030.4_FGP001	PF01554
AC206165.3_FGP007	PF00447
AC206175.3_FGP003	PF00501
AC206184.4_FGP002	PF03073
AC206185.3_FGP002	PF16363
AC206191.3_FGP001	PF05142
AC206201.3_FGP004	PF00425
AC206217.2_FGP006	PF13912
AC206223.3_FGP004	PF03770
AC206223.3_FGP004	PF00400
AC206223.3_FGP004	PF00650
AC206223.3_FGP006	PF00069
AC206223.3_FGP007	PF13837
AC206223.3_FGP008	PF13176
AC206223.3_FGP008	PF07719
AC206223.3_FGP008	PF13414
AC206246.3_FGP003	PF03790
AC206246.3_FGP003	PF03791
AC206259.3_FGP003	PF14649
AC206266.3_FGP001	PF00005
AC206266.3_FGP001	PF00664
AC206266.3_FGP005	PF03478
AC206274.3_FGP007	PF02181
AC206274.3_FGP007	PF00249
AC206326.3_FGP004	PF14111
AC206332.3_FGP005	PF00337
AC206332.3_FGP005	PF01762
AC206350.3_FGP005	PF03018
AC206425.3_FGP004	PF00069
AC206432.3_FGP005	PF04782
AC206627.3_FGP001	PF00225
AC206634.3_FGP004	PF13855
AC206634.3_FGP004	PF00071
AC206638.3_FGP007	PF05678
AC206642.4_FGP001	PF00831
AC206764.4_FGP001	PF13041
AC206764.4_FGP004	PF03055
AC206768.3_FGP005	PF13639
AC206780.3_FGP004	PF00098
AC206788.3_FGP015	PF00201
AC206790.3_FGP001	PF01073
AC206831.3_FGP015	PF00560
AC206845.3_FGP004	PF00394
AC206856.3_FGP003	PF11904
AC206901.3_FGP005	PF00249
AC206941.2_FGP002	PF01277
AC206951.3_FGP016	PF00847
AC206951.3_FGP017	PF00847
AC206968.3_FGP003	PF01399
AC206999.1_FGP007	PF00280
AC207008.3_FGP005	PF04733
AC207019.3_FGP003	PF12819
AC207043.3_FGP002	PF05678
AC207043.3_FGP004	PF14008
AC207043.3_FGP004	PF00149
AC207107.4_FGP002	PF06102
AC207265.3_FGP002	PF07651
AC207266.3_FGP002	PF14569
AC207309.3_FGP005	PF01163
AC207323.3_FGP015	PF00982
AC207342.3_FGP001	PF02042
AC207342.3_FGP007	PF13474
AC207342.3_FGP008	PF10539
AC207347.3_FGP005	PF07690
AC207347.3_FGP005	PF00083
AC207392.3_FGP001	PF03080
AC207546.3_FGP004	PF04504
AC207628.4_FGP002	PF13178
AC207628.4_FGP003	PF13041
AC207628.4_FGP003	PF01535
AC207628.4_FGP003	PF00314
AC207628.4_FGP003	PF14432
AC207628.4_FGP003	PF12110
AC207628.4_FGP005	PF01459
AC207628.4_FGP009	PF03372
AC207628.4_FGP010	PF08241
AC207628.4_FGP011	PF00612
AC207628.4_FGP011	PF13178
AC207652.3_FGP001	PF07719
AC207652.3_FGP001	PF13414
AC207655.2_FGP002	PF01138
AC207656.3_FGP002	PF02362
AC207656.3_FGP002	PF06507
AC207678.4_FGP002	PF02847
AC207678.4_FGP002	PF16211
AC207678.4_FGP002	PF00125
AC207722.2_FGP009	PF00504
AC207728.2_FGP003	PF04802
AC207733.3_FGP001	PF03108
AC207733.3_FGP007	PF07762
AC207743.3_FGP001	PF00281
AC207755.3_FGP004	PF03398
AC207755.3_FGP005	PF00324
AC207814.3_FGP002	PF07762
AC207814.3_FGP003	PF01852
AC207880.3_FGP002	PF00006
AC207888.3_FGP009	PF03195
AC207890.3_FGP002	PF00567
AC207890.3_FGP002	PF00565
AC208023.3_FGP001	PF00584
AC208026.3_FGP005	PF16900
AC208110.2_FGP001	PF03106
AC208110.2_FGP005	PF00854
AC208110.2_FGP011	PF00854
AC208126.3_FGP001	PF00304
AC208201.3_FGP001	PF00153
AC208201.3_FGP002	PF00481
AC208201.3_FGP003	PF14416
AC208201.3_FGP003	PF13839
AC208204.3_FGP006	PF00011
AC208221.3_FGP002	PF00228
AC208236.3_FGP003	PF14303
AC208327.4_FGP003	PF12265
AC208327.4_FGP003	PF00400
AC208327.4_FGP006	PF02485
AC208337.2_FGP003	PF00164
AC208341.4_FGP005	PF00169
AC208341.4_FGP007	PF00141
AC208341.4_FGP008	PF03803
AC208346.3_FGP004	PF03081
AC208348.3_FGP012	PF13812
AC208348.3_FGP012	PF13041
AC208348.3_FGP012	PF01535
AC208358.3_FGP005	PF04484
AC208406.3_FGP002	PF01593
AC208411.3_FGP013	PF00112
AC208418.3_FGP009	PF14541
AC208418.3_FGP009	PF07779
AC208418.3_FGP009	PF03081
AC208422.3_FGP001	PF07574
AC208422.3_FGP002	PF07574
AC208436.3_FGP007	PF05641
AC208440.3_FGP003	PF07814
AC208440.3_FGP004	PF00628
AC208445.3_FGP001	PF00280
AC208445.3_FGP006	PF00280
AC208521.3_FGP002	PF12165
AC208545.3_FGP004	PF14569
AC208559.3_FGP003	PF13417
AC208564.3_FGP004	PF01486
AC208608.3_FGP001	PF06813
AC208641.3_FGP005	PF00909
AC208641.3_FGP008	PF00909
AC208663.3_FGP002	PF02365
AC208665.3_FGP004	PF06421
AC208717.4_FGP005	PF14303
AC208838.3_FGP002	PF05770
AC208860.3_FGP002	PF07714
AC208892.3_FGP005	PF05755
AC208897.3_FGP004	PF07690
AC208897.3_FGP004	PF00083
AC208915.3_FGP010	PF00504
AC208985.3_FGP006	PF02298
AC209019.3_FGP003	PF00270
AC209050.3_FGP001	PF00690
AC209050.3_FGP001	PF00702
AC209050.3_FGP001	PF00122
AC209050.3_FGP003	PF03106
AC209073.3_FGP002	PF03004
AC209075.3_FGP007	PF04783
AC209169.3_FGP007	PF00406
AC209206.3_FGP004	PF05097
AC209206.3_FGP011	PF16487
AC209206.3_FGP011	PF16488
AC209206.3_FGP011	PF08699
AC209206.3_FGP011	PF16486
AC209206.3_FGP011	PF02170
AC209206.3_FGP011	PF12764
AC209206.3_FGP011	PF02171
AC209206.3_FGP014	PF12142
AC209206.3_FGP014	PF00264
AC209206.3_FGP014	PF12143
AC209208.3_FGP001	PF00069
AC209208.3_FGP002	PF00230
AC209208.3_FGP003	PF05922
AC209208.3_FGP003	PF02225
AC209208.3_FGP003	PF00082
AC209215.4_FGP004	PF01459
AC209215.4_FGP006	PF03501
AC209242.3_FGP003	PF01650
AC209247.4_FGP001	PF13371
AC209247.4_FGP001	PF13414
AC209249.2_FGP015	PF00481
AC209257.4_FGP003	PF00462
AC209257.4_FGP006	PF00847
AC209257.4_FGP008	PF03208
AC209332.3_FGP011	PF02892
AC209374.4_FGP002	PF02542
AC209374.4_FGP007	PF14008
AC209374.4_FGP007	PF00149
AC209377.3_FGP003	PF04398
AC209381.3_FGP002	PF13639
AC209381.3_FGP007	PF13639
AC209381.3_FGP008	PF13639
AC209403.3_FGP005	PF14432
AC209434.4_FGP001	PF00722
AC209621.2_FGP002	PF13417
AC209626.2_FGP013	PF02602
AC209636.2_FGP003	PF12695
AC209664.3_FGP002	PF01501
AC209710.4_FGP002	PF06102
AC209718.1_FGP009	PF13041
AC209718.1_FGP009	PF01535
AC209739.3_FGP003	PF00168
AC209744.3_FGP001	PF00582
AC209765.3_FGP001	PF00280
AC209765.3_FGP002	PF00280
AC209768.3_FGP005	PF04857
AC209768.3_FGP016	PF00743
AC209784.3_FGP007	PF00012
AC209784.3_FGP011	PF02469
AC209784.3_FGP011	PF13837
AC209810.3_FGP002	PF08246
AC209810.3_FGP002	PF00112
AC209819.3_FGP003	PF10252
AC209819.3_FGP005	PF08100
AC209819.3_FGP005	PF00891
AC209819.3_FGP007	PF00400
AC209819.3_FGP009	PF02701
AC209819.3_FGP012	PF08477
AC209835.4_FGP004	PF04752
AC209845.4_FGP010	PF03479
AC209853.2_FGP001	PF00067
AC209858.4_FGP002	PF04003
AC209858.4_FGP002	PF00400
AC209858.4_FGP004	PF00583
AC209860.3_FGP002	PF00133
AC209860.3_FGP004	PF03446
AC209946.4_FGP001	PF02902
AC209962.3_FGP004	PF05703
AC209971.4_FGP003	PF14368
AC209972.4_FGP005	PF07714
AC209987.4_FGP002	PF00067
AC209987.4_FGP004	PF03175
AC209987.4_FGP010	PF02298
AC210001.3_FGP001	PF04424
AC210003.2_FGP004	PF00141
AC210005.3_FGP001	PF00069
AC210010.4_FGP008	PF12110
AC210013.4_FGP002	PF02298
AC210013.4_FGP003	PF08241
AC210013.4_FGP003	PF08498
AC210013.4_FGP005	PF01715
AC210013.4_FGP006	PF00106
AC210013.4_FGP008	PF07817
AC210013.4_FGP011	PF07228
AC210013.4_FGP012	PF03798
AC210013.4_FGP013	PF13934
AC210013.4_FGP013	PF11955
AC210013.4_FGP014	PF07714
AC210013.4_FGP014	PF13499
AC210013.4_FGP017	PF00295
AC210013.4_FGP018	PF02341
AC210013.4_FGP019	PF03719
AC210013.4_FGP019	PF00333
AC210023.3_FGP014	PF00654
AC210067.3_FGP005	PF00076
AC210168.4_FGP003	PF00314
AC210169.3_FGP002	PF01535
AC210169.3_FGP002	PF13041
AC210173.4_FGP002	PF02201
AC210173.4_FGP002	PF03126
AC210173.4_FGP005	PF00067
AC210202.3_FGP007	PF00069
AC210204.3_FGP002	PF00168
AC210205.3_FGP002	PF04783
AC210231.3_FGP004	PF14291
AC210266.3_FGP001	PF13632
AC210314.3_FGP006	PF10961
AC210379.2_FGP006	PF00743
AC210410.3_FGP004	PF00403
AC210517.3_FGP003	PF00011
AC210595.3_FGP004	PF05558
AC210596.3_FGP003	PF13947
AC210596.3_FGP004	PF07645
AC210596.3_FGP004	PF00069
AC210598.3_FGP003	PF09328
AC210598.3_FGP003	PF05023
AC210607.3_FGP005	PF00026
AC210616.4_FGP003	PF07690
AC210616.4_FGP005	PF04873
AC210669.3_FGP001	PF06955
AC210669.3_FGP001	PF00722
AC210721.4_FGP014	PF12854
AC210724.2_FGP007	PF02902
AC210792.5_FGP001	PF00056
AC210792.5_FGP003	PF01191
AC210816.3_FGP005	PF03635
AC210848.3_FGP006	PF00481
AC210892.4_FGP006	PF14009
AC210976.4_FGP017	PF16113
AC211152.4_FGP007	PF04601
AC211164.5_FGP001	PF01061
AC211164.5_FGP004	PF00141
AC211175.3_FGP005	PF00069
AC211190.4_FGP002	PF00931
AC211190.4_FGP004	PF05057
AC211190.4_FGP004	PF13639
AC211192.3_FGP003	PF00154
AC211276.4_FGP008	PF02485
AC211327.4_FGP006	PF02171
AC211349.4_FGP001	PF03147
AC211349.4_FGP001	PF01409
AC211349.4_FGP002	PF00091
AC211357.4_FGP002	PF00188
AC211357.4_FGP004	PF00472
AC211357.4_FGP004	PF03462
AC211390.3_FGP001	PF03141
AC211394.4_FGP004	PF14008
AC211394.4_FGP004	PF16656
AC211394.4_FGP004	PF00149
AC211474.3_FGP006	PF10250
AC211478.3_FGP004	PF02365
AC211504.4_FGP003	PF12695
AC211651.4_FGP001	PF00012
AC211652.4_FGP002	PF00498
AC211652.4_FGP003	PF00704
AC211702.2_FGP002	PF13912
AC211704.3_FGP003	PF00909
AC211737.3_FGP012	PF00082
AC211738.4_FGP005	PF00112
AC211756.4_FGP001	PF13912
AC211887.3_FGP004	PF13499
AC211887.3_FGP007	PF13499
AC211891.4_FGP001	PF13912
AC211891.4_FGP003	PF03407
AC211913.3_FGP001	PF07741
AC211940.4_FGP001	PF00098
AC211965.4_FGP003	PF00817
AC211995.4_FGP004	PF00046
AC211996.4_FGP002	PF00304
AC212015.4_FGP003	PF14309
AC212023.4_FGP004	PF04043
AC212035.3_FGP008	PF08238
AC212040.2_FGP002	PF13738
AC212068.4_FGP005	PF00657
AC212112.4_FGP002	PF13180
AC212112.4_FGP002	PF13365
AC212184.3_FGP010	PF00827
AC212219.3_FGP005	PF14226
AC212219.3_FGP005	PF03171
AC212227.3_FGP006	PF01269
AC212244.4_FGP004	PF05910
AC212343.3_FGP002	PF04535
AC212353.4_FGP004	PF13639
AC212353.4_FGP006	PF00450
AC212361.3_FGP010	PF16363
AC212394.4_FGP010	PF00069
AC212394.4_FGP010	PF06813
AC212404.3_FGP006	PF01055
AC212447.3_FGP001	PF03017
AC212449.4_FGP001	PF02984
AC212449.4_FGP001	PF00134
AC212449.4_FGP002	PF00134
AC212449.4_FGP002	PF02984
AC212449.4_FGP004	PF02984
AC212449.4_FGP004	PF00134
AC212449.4_FGP006	PF00134
AC212449.4_FGP006	PF02984
AC212451.4_FGP009	PF01095
AC212565.3_FGP001	PF15511
AC212570.3_FGP006	PF00400
AC212570.3_FGP006	PF09384
AC212667.3_FGP005	PF16363
AC212684.3_FGP012	PF13812
AC212684.3_FGP012	PF01535
AC212728.3_FGP001	PF00228
AC212755.4_FGP001	PF03168
AC212823.4_FGP003	PF00069
AC212823.4_FGP003	PF00368
AC212823.4_FGP003	PF00319
AC212835.3_FGP001	PF13041
AC212835.3_FGP002	PF02298
AC212835.3_FGP007	PF09412
AC212835.3_FGP008	PF00069
AC212859.3_FGP004	PF03016
AC212859.3_FGP008	PF02365
AC212976.3_FGP003	PF13639
AC212978.4_FGP005	PF02458
AC212979.2_FGP006	PF00013
AC213050.3_FGP001	PF01348
AC213094.3_FGP003	PF00481
AC213099.3_FGP001	PF03692
AC213099.3_FGP002	PF04305
AC213398.3_FGP002	PF01593
AC213398.3_FGP004	PF12579
AC213432.2_FGP004	PF04043
AC213455.3_FGP008	PF02163
AC213463.3_FGP002	PF09816
AC213463.3_FGP006	PF07059
AC213463.3_FGP007	PF04398
AC213463.3_FGP009	PF06136
AC213521.3_FGP005	PF03807
AC213521.3_FGP005	PF00745
AC213521.3_FGP005	PF05201
AC213524.3_FGP003	PF03634
AC213592.2_FGP002	PF14288
AC213600.3_FGP002	PF13015
AC213600.3_FGP002	PF12999
AC213612.3_FGP002	PF00467
AC213615.3_FGP001	PF00076
AC213621.5_FGP002	PF10250
AC213621.5_FGP004	PF02469
AC213629.3_FGP002	PF14291
AC213654.3_FGP001	PF14369
AC213654.3_FGP001	PF13639
AC213654.3_FGP004	PF12937
AC213666.3_FGP003	PF00847
AC213668.4_FGP005	PF13041
AC213693.3_FGP003	PF00365
AC213769.3_FGP001	PF00931
AC213803.3_FGP016	PF07000
AC213847.4_FGP008	PF05928
AC213857.4_FGP003	PF13833
AC213884.3_FGP001	PF00638
AC213884.3_FGP002	PF00249
AC213884.3_FGP006	PF06886
AC213890.4_FGP004	PF00069
AC213896.2_FGP005	PF00134
AC213985.2_FGP007	PF01535
AC214040.3_FGP009	PF07714
AC214040.3_FGP009	PF00139
AC214046.4_FGP005	PF01988
AC214119.3_FGP009	PF14500
AC214119.3_FGP009	PF12460
AC214138.3_FGP007	PF08323
AC214168.3_FGP001	PF02319
AC214168.3_FGP001	PF16421
AC214227.4_FGP013	PF13639
AC214256.3_FGP005	PF00161
AC214266.3_FGP002	PF04142
AC214350.3_FGP007	PF00355
AC214350.3_FGP007	PF02921
AC214352.2_FGP008	PF13041
AC214360.3_FGP001	PF01397
AC214360.3_FGP001	PF03936
AC214448.3_FGP007	PF06814
AC214484.3_FGP001	PF00689
AC214507.3_FGP001	PF01985
AC214524.3_FGP002	PF00067
AC214534.3_FGP010	PF12854
AC214534.3_FGP010	PF13812
AC214534.3_FGP010	PF01535
AC214602.3_FGP012	PF13855
AC214613.3_FGP003	PF14111
AC214635.3_FGP002	PF12937
AC214635.3_FGP002	PF01344
AC214640.3_FGP003	PF00312
AC214648.3_FGP001	PF00855
AC214648.3_FGP003	PF00335
AC214648.3_FGP005	PF03195
AC214743.3_FGP001	PF07714
AC214743.3_FGP002	PF00069
AC214771.3_FGP002	PF13639
AC214771.3_FGP003	PF02485
AC214791.2_FGP002	PF01161
AC214817.3_FGP004	PF08263
AC214817.3_FGP004	PF00560
AC214817.3_FGP004	PF13855
AC214817.3_FGP004	PF07714
AC214817.3_FGP007	PF12819
AC215181.3_FGP003	PF01061
AC215181.3_FGP004	PF07714
AC215198.3_FGP002	PF14432
AC215198.3_FGP002	PF01535
AC215198.3_FGP002	PF13041
AC215201.3_FGP003	PF07714
AC215201.3_FGP005	PF00118
AC215231.3_FGP003	PF14569
AC215244.3_FGP002	PF12796
AC215249.3_FGP007	PF00176
AC215260.3_FGP001	PF03018
AC215260.3_FGP003	PF02458
AC215260.3_FGP004	PF03737
AC215290.3_FGP002	PF13912
AC215300.3_FGP006	PF00026
AC215311.3_FGP002	PF00076
AC215608.3_FGP001	PF00385
AC215639.3_FGP002	PF14226
AC215639.3_FGP002	PF03171
AC215678.3_FGP008	PF03169
AC215690.3_FGP002	PF03405
AC215723.3_FGP001	PF13041
AC215811.3_FGP003	PF06203
AC215864.3_FGP010	PF01215
AC215909.3_FGP001	PF00847
AC215994.3_FGP003	PF00650
AC216010.3_FGP001	PF01416
AC216045.2_FGP005	PF09187
AC216067.3_FGP002	PF00137
AC216188.3_FGP007	PF14303
AC216219.3_FGP006	PF01434
AC216235.2_FGP010	PF01535
AC216247.3_FGP001	PF00447
AC216247.3_FGP005	PF00254
AC216253.3_FGP005	PF01918
AC216264.3_FGP001	PF00450
AC216353.2_FGP005	PF00719
AC216369.3_FGP002	PF00067
AC216731.3_FGP001	PF00010
AC216731.3_FGP002	PF00999
AC216793.3_FGP008	PF16913
AC216869.3_FGP001	PF01704
AC216871.3_FGP001	PF04577
AC216871.3_FGP004	PF04577
AC216872.3_FGP002	PF13900
AC216886.3_FGP001	PF14416
AC216886.3_FGP001	PF13839
AC216886.3_FGP002	PF14416
AC216886.3_FGP002	PF13839
AC216886.3_FGP003	PF14416
AC216886.3_FGP003	PF13839
AC216887.3_FGP005	PF00098
AC216889.3_FGP008	PF16211
AC217043.3_FGP002	PF00270
AC217043.3_FGP002	PF01918
AC217043.3_FGP007	PF02171
AC217050.4_FGP001	PF13540
AC217050.4_FGP001	PF00415
AC217050.4_FGP004	PF01426
AC217050.4_FGP006	PF00244
AC217050.4_FGP007	PF01397
AC217050.4_FGP007	PF03936
AC217051.3_FGP006	PF01161
AC217121.3_FGP007	PF01545
AC217255.3_FGP002	PF07714
AC217263.3_FGP007	PF04398
AC217264.3_FGP001	PF01429
AC217264.3_FGP002	PF00012
AC217264.3_FGP005	PF00249
AC217271.3_FGP001	PF13902
AC217271.3_FGP002	PF06991
AC217280.3_FGP001	PF04783
AC217288.3_FGP005	PF03790
AC217288.3_FGP005	PF03791
AC217293.3_FGP002	PF00931
AC217293.3_FGP005	PF13962
AC217293.3_FGP005	PF12796
AC217293.3_FGP007	PF13947
AC217293.3_FGP007	PF07714
AC217300.3_FGP004	PF07714
AC217300.3_FGP005	PF00466
AC217311.3_FGP007	PF00085
AC217311.3_FGP007	PF07749
AC217348.4_FGP004	PF00044
AC217358.3_FGP002	PF00931
AC217358.3_FGP003	PF01866
AC217358.3_FGP005	PF01145
AC217358.3_FGP007	PF00106
AC217358.3_FGP008	PF00025
AC217358.3_FGP009	PF00025
AC217358.3_FGP010	PF05991
AC217358.3_FGP011	PF03839
AC217358.3_FGP013	PF10475
AC217358.3_FGP013	PF13365
AC217401.3_FGP001	PF00232
AC217401.3_FGP002	PF00232
AC217401.3_FGP003	PF08263
AC217401.3_FGP003	PF00069
AC217401.3_FGP004	PF02791
AC217415.3_FGP004	PF11250
AC217499.3_FGP001	PF10998
AC217499.3_FGP003	PF06549
AC217528.3_FGP001	PF13041
AC217528.3_FGP001	PF01535
AC217553.3_FGP008	PF05183
AC217553.3_FGP009	PF05183
AC217556.3_FGP003	PF14259
AC217556.3_FGP003	PF00076
AC217558.3_FGP001	PF06102
AC217665.3_FGP005	PF01926
AC217811.3_FGP003	PF00282
AC217840.3_FGP001	PF09348
AC217842.3_FGP001	PF07714
AC217842.3_FGP001	PF00069
AC217887.3_FGP001	PF07228
AC217887.3_FGP003	PF13639
AC217887.3_FGP004	PF07983
AC217887.3_FGP004	PF00332
AC217887.3_FGP005	PF00400
AC217897.3_FGP010	PF06127
AC217910.3_FGP001	PF00403
AC217910.3_FGP004	PF05553
AC217910.3_FGP006	PF03195
AC217947.4_FGP002	PF00175
AC217947.4_FGP002	PF00258
AC217947.4_FGP002	PF00667
AC217966.3_FGP007	PF02984
AC217975.3_FGP001	PF02518
AC217975.3_FGP001	PF10436
AC217977.3_FGP001	PF04526
AC217977.3_FGP003	PF01521
AC218002.3_FGP001	PF04504
AC218035.3_FGP004	PF04884
AC218148.2_FGP008	PF01535
AC218148.2_FGP008	PF13041
AC218457.2_FGP008	PF05498
AC218457.2_FGP013	PF00439
AC218900.3_FGP001	PF12695
AC218932.3_FGP009	PF08711
AC218939.2_FGP004	PF00069
AC218959.1_FGP001	PF13202
AC218972.3_FGP001	PF00069
AC218972.3_FGP002	PF11331
AC218972.3_FGP004	PF00560
AC218972.3_FGP004	PF08263
AC218972.3_FGP004	PF07714
AC218972.3_FGP007	PF16544
AC218973.3_FGP003	PF03195
AC218980.3_FGP002	PF03140
AC218988.3_FGP003	PF14541
AC218988.3_FGP003	PF07779
AC218988.3_FGP003	PF03081
AC218998.2_FGP001	PF00067
AC218998.2_FGP003	PF01535
AC218998.2_FGP003	PF13041
AC218998.2_FGP007	PF00069
AC218998.2_FGP007	PF01419
AC218998.2_FGP011	PF03936
AC218998.2_FGP011	PF01397
AC219006.2_FGP006	PF08449
AC219006.2_FGP007	PF13481
AC219020.4_FGP002	PF00249
AC219190.3_FGP002	PF03330
AC219190.3_FGP002	PF01357
AC220927.3_FGP007	PF04674
AC220927.3_FGP010	PF04515
AC220970.4_FGP001	PF12711
AC220970.4_FGP001	PF00225
AC220970.4_FGP002	PF14389
AC220970.4_FGP002	PF04784
AC220972.3_FGP001	PF13639
AC220999.3_FGP008	PF14291
AC225128.2_FGP001	PF13839
AC225147.4_FGP002	PF00164
AC225147.4_FGP003	PF00628
AC225147.4_FGP003	PF12165
AC225176.2_FGP006	PF00271
AC225176.2_FGP006	PF12513
AC225179.3_FGP003	PF12937
AC225185.3_FGP002	PF02889
AC225185.3_FGP004	PF05701
AC225193.3_FGP001	PF13837
AC225193.3_FGP003	PF03479
AC225205.3_FGP003	PF00454
AC225222.2_FGP004	PF00280
AC225309.2_FGP003	PF02790
AC225342.3_FGP001	PF01781
AC225342.3_FGP001	PF03110
AC225363.3_FGP004	PF07714
AC225365.3_FGP004	PF01509
AC225555.3_FGP005	PF15491
AC225564.3_FGP003	PF13920
AC225716.2_FGP003	PF08246
AC225716.2_FGP003	PF00112
AC225716.2_FGP004	PF00112
AC225716.2_FGP006	PF00112
AC225718.2_FGP004	PF13456
AC225718.2_FGP006	PF13833
AC225718.2_FGP009	PF12609
AC226221.2_FGP011	PF00462
AC226227.2_FGP004	PF13832
AC226227.2_FGP005	PF03140
AC226227.2_FGP007	PF01412
AC226227.2_FGP009	PF04842
AC226230.2_FGP001	PF10374
AC226230.2_FGP001	PF10373
AC226235.2_FGP001	PF01073
AC226248.1_FGP002	PF00069
AC226323.2_FGP001	PF01749
AC226368.2_FGP006	PF01535
AC226368.2_FGP006	PF13041
AC226552.2_FGP001	PF08312
AC226552.2_FGP002	PF08312
AC226723.2_FGP001	PF00390
AC229978.2_FGP002	PF05664
AC230011.2_FGP002	PF00931
AC230013.2_FGP002	PF00141
AC230013.2_FGP007	PF01775
AC230017.2_FGP008	PF00646
AC230017.2_FGP009	PF12937
AC230023.2_FGP002	PF08711
AC230023.2_FGP003	PF08711
AC230023.2_FGP004	PF08711
AC231180.2_FGP001	PF04434
AC231180.2_FGP001	PF10551
AC231180.2_FGP006	PF12708
AC231411.1_FGP011	PF01764
AC231426.1_FGP002	PF01095
AC231745.1_FGP003	PF00657
AC231747.1_FGP001	PF12451
AC231747.1_FGP001	PF00637
AC232238.2_FGP004	PF00170
AC232238.2_FGP004	PF14144
AC232238.2_FGP005	PF00111
AC232289.2_FGP003	PF02201
AC232289.2_FGP008	PF06813
AC232393.1_FGP009	PF13041
AC233751.1_FGP002	PF03110
AC233785.2_FGP005	PF08711
AC233788.2_FGP001	PF00664
AC233850.1_FGP002	PF04043
AC233850.1_FGP003	PF04043
AC233850.1_FGP005	PF02319
AC233850.1_FGP005	PF16421
AC233851.1_FGP011	PF00544
AC233851.1_FGP014	PF01535
AC233851.1_FGP014	PF13041
AC233851.1_FGP016	PF07731
AC233851.1_FGP017	PF12142
AC233851.1_FGP017	PF00264
AC233851.1_FGP017	PF12143
AC233853.1_FGP002	PF00170
AC233853.1_FGP003	PF00067
AC233854.1_FGP002	PF14363
AC233854.1_FGP002	PF00004
AC233855.1_FGP006	PF00557
AC233859.1_FGP001	PF00069
AC233861.1_FGP001	PF08263
AC233861.1_FGP001	PF00069
AC233861.1_FGP001	PF13855
AC233864.1_FGP010	PF00069
AC233864.1_FGP012	PF07714
AC233864.1_FGP014	PF04765
AC233865.1_FGP001	PF15511
AC233865.1_FGP003	PF02365
AC233865.1_FGP004	PF04564
AC233866.1_FGP006	PF03144
AC233866.1_FGP006	PF03143
AC233866.1_FGP006	PF00009
AC233867.1_FGP004	PF00076
AC233870.1_FGP006	PF16550
AC233871.1_FGP003	PF13499
AC233871.1_FGP003	PF07714
AC233871.1_FGP005	PF07714
AC233871.1_FGP008	PF00642
AC233872.1_FGP003	PF02330
AC233878.1_FGP004	PF00122
AC233878.1_FGP004	PF13246
AC233878.1_FGP004	PF00689
AC233879.1_FGP002	PF00477
AC233880.1_FGP004	PF13014
